logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
-0.188500293354386	5.17982124510611	-2.59434049171745	0.0098159368602471	0.012066849599885	-5.20860616663419	G6PD	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188643497160382	4.49759136747485	-2.03566120368853	0.0424250973153035	0.0497578594911636	-6.42447807929616	ZNF862	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188727876326485	5.75086123271684	-3.20576337360432	0.00145223203011	0.00188193110251226	-3.49542710538101	MIA2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188802958739442	4.53767568696635	-1.40780071574356	0.159945754893757	0.178349982355997	-7.51402835397976	EGFL7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188876439963666	2.00918031383536	-2.06987352507011	0.0390882044218436	0.0459779939891282	-6.04273487586293	PPP1R3F	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188955637481636	-1.09274980690521	-0.841261626971699	0.400690427806786	0.427140927491127	-7.50580335475563	AL596442.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.188977258622394	6.06343312436139	-1.27554166722261	0.202837842619509	0.223867102945848	-7.77144440897455	RSRP1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.189288094790917	4.90511620008464	-1.4866254347133	0.137880246623099	0.154658738666816	-7.42917387378749	CELSR1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.18939624496593	5.25504131973021	-2.84672262417635	0.00463849152848641	0.00582081510990814	-4.53811054220694	WASHC2C	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.189792422638496	0.40701533696365	-2.07319208830847	0.0387767684118383	0.0456219040570578	-5.83740040704534	AC245140.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190101196174916	2.84914199797949	-2.23217736589487	0.0261412734723938	0.0311404428992297	-5.80141466717605	SNHG20	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190591168672175	5.3505747202548	-4.21166201286709	3.11706902532619e-05	4.40899411835227e-05	0.136199631829992	DDX50	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190605277322208	-2.32535853452561	-1.44570460144905	0.149021924866161	0.166745773080639	-6.73998456176255	AC006116.7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190809264672471	1.24321264500375	-0.561351963165724	0.574863476325055	0.599935938623325	-7.91964977815099	SLC5A4.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190862440216794	3.27336776974959	-3.73935454220844	0.000210654652757554	0.000285204248575835	-1.46035060907976	AP4B1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.190948004361436	-1.49166897508818	-1.53943553570571	0.124467294730579	0.140176174771527	-6.65547136628065	AC022506.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191357305685915	4.88819309689699	-1.56257519363779	0.118921947639638	0.134089453710299	-7.31183176062168	STXBP1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191468828377189	4.95979224237644	-4.11797365017239	4.62198463416729e-05	6.48209687654092e-05	-0.213555680708888	FAM204A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191602927452933	-1.74736676809771	-0.759353179885929	0.448076482360117	0.474805679528356	-7.54073863239107	TNNI2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191683318016223	5.72676283149534	-4.00289962098539	7.42322134757522e-05	0.000103086088953574	-0.703806866408496	AMZ2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19168412614997	5.11116595256115	-1.82292753491382	0.0690404909302117	0.0795185301603477	-6.89090058797477	LPAR6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191707346198807	4.17293432709103	-1.98015268872007	0.0483526864287191	0.0564415359042369	-6.5104106579275	TMEM198B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.191870652779227	6.38869253870095	-3.54853062451518	0.000432092152988268	0.000575820689095753	-2.37569506968939	PA2G4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192078076280925	5.23266968104939	-1.42317005056348	0.155445258512186	0.173617949788135	-7.53041105523588	ID3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192499783804357	4.29122752936135	-3.14004013158739	0.00181121271029529	0.00233242179888797	-3.58999370577981	SETD6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192541521350802	6.98458933082327	-1.83797529141474	0.0667873918402346	0.0770674660260478	-6.90151485109162	ALDH6A1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192784808351695	6.47367769462905	-2.82521874082655	0.00495504698208647	0.00620780227072587	-4.63085040092905	STIM1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192882022711204	7.46983916782756	-1.47003602736056	0.142316858177206	0.159481617976607	-7.49819990138428	H2BC21	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192887964210949	6.27317290658692	-4.52329350424728	7.97781408006198e-06	1.15829438894631e-05	1.41335286897217	TOX4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.192954197784167	5.4290596337011	-3.9781066470691	8.20903080636133e-05	0.000113757434042139	-0.788136058901884	CRTC2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.193063758352078	5.44508283954477	-3.79445581509259	0.000170205899988539	0.000231698004264174	-1.47927507136707	AMBRA1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.193132461855388	1.37501358110014	-1.62553863320787	0.104814125171729	0.118808613331419	-6.77466760815543	AC093627.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.193600063654983	3.90210728832869	-3.74959822654456	0.000202507674057868	0.000274386771553133	-1.50667605838493	NRBF2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19364738074256	1.59210330841365	-2.18793967408704	0.0292363061436571	0.0346815061164232	-5.74164039481209	ZNF540	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.193941197209335	6.52817201502581	-4.40025014080516	1.379566568125e-05	1.982931827091e-05	0.888981263858582	UBA2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194224662855489	5.313701510367	-3.33513846001081	0.000929980934953473	0.00121894261990744	-3.05792828518801	COPS5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194266781172385	5.22420537725214	-3.96432386522564	8.67936278656052e-05	0.000120124214835982	-0.828654459361575	POLG	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19432449336964	5.16987514351207	-2.4571125542822	0.0144180261121538	0.0175228297870271	-5.54944461505768	CCDC85C	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19444904771947	6.0197769041255	-1.62523379332625	0.104879065604028	0.118875795929596	-7.25586239632354	FAM117B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19445752050423	-1.38763108719051	-0.700266905916263	0.484156719042135	0.510817385002376	-7.61593939641417	SLITRK2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194533162066855	4.87202814554385	-3.20727585836925	0.00144480513176219	0.00187242242901368	-3.43826505462993	DHRS4.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194658141928447	6.00907807759637	-3.92754664393076	0.000100626098065428	0.000138709959328518	-0.998889161894295	MAPK9	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194669364471515	3.27580911747026	-1.7068876698676	0.08859801628529	0.101072331520407	-6.88763952458619	LINC02604	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194828060764098	6.16640723301301	-4.13189136814065	4.36129312465799e-05	6.1259173883238e-05	-0.208052855959719	IMMT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194861188368167	3.65169310103229	-2.98587224841029	0.00299676315374055	0.00380859470475691	-3.97603733371702	ZC3H8	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19487278884707	5.70905705705201	-2.8178036366433	0.0050686700635226	0.00634673794513125	-4.64017599551052	THRA	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.194938270005407	4.16907703658932	-1.61297193883163	0.107517907118224	0.121741727047595	-7.16797224101406	SPSB1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.195097570785345	7.21624262480691	-3.79223814218683	0.000171681290617433	0.000233645729946242	-1.50078811561512	LARS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.195525751673658	-1.50057333762302	-1.02709445748187	0.304979903140342	0.329723733738638	-7.31322247276345	AC145124.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.195543187409565	-2.55362690963476	-1.08569812858121	0.278248762863799	0.30230510124854	-7.19217701270874	AL136090.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.195700270252676	5.30690175106874	-3.88213842955278	0.000120592824393507	0.000165677799836946	-1.14409044425702	UFD1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19576039947978	-2.0676480322506	-1.45271169119199	0.147066615327153	0.16462970256875	-6.74609113720611	AC090907.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196031362784337	3.2750049203675	-0.971633462733709	0.331804230465987	0.357030209178519	-7.86918982104654	RNF157	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196063087727991	0.378895194887028	-1.09471328758565	0.274283197575121	0.298228556093584	-7.42305002088873	ASXL3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196140638601217	1.64737293811048	-1.20520645917005	0.228816861323214	0.251216752053	-7.43645441099585	CCDC68	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196193927138058	4.52605159884588	-3.52544988158352	0.000470326828685799	0.000625421598431963	-2.3665746671832	MKKS	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196244854785324	5.19567871945464	-1.96381547566618	0.0502249500729837	0.0585715577211423	-6.6330619884606	ARHGAP18	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196262432236744	6.24100907477193	-4.51269514357623	8.36729393657146e-06	1.21374981456384e-05	1.36873353705206	STAT5B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196321856317728	0.04874106062132	-0.557630560583261	0.577400177662851	0.602343359577515	-7.79155925562905	LINC00939	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196455098652677	2.83083810936638	-1.39586545703095	0.163508359137567	0.182070692513947	-7.2986492112115	PCAT7	1.23193290981942e-39	2.89889571981719	0.206	0.032	1.43643377284944e-35	tumor	tumor	1
-0.196538645030476	6.89143964011469	-2.95167574794749	0.00334157675523242	0.0042321927713853	-4.26827600328596	NPTN	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196595061541009	3.67077762660461	-1.42949826991603	0.153620501143473	0.171717114146135	-7.3910568966545	IL32	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196874496832556	5.95044991722262	-1.36526259717519	0.172917113064638	0.192098558774002	-7.65279009304513	SLC16A1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.196907496927313	1.31466032052762	-1.43244799790476	0.152775545411676	0.170818168633602	-7.06440623671736	AL357033.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19694571604738	0.933406143549259	-1.04183279342252	0.298101468519418	0.322603380744258	-7.49023255190679	MAB21L3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197081091656786	4.76880862870599	-1.75633175683813	0.079776296425707	0.0914115207663721	-6.985371212552	CPNE2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197127069686092	3.96040086456822	-1.921332545263	0.0553808971883049	0.0643480590889168	-6.59040536399462	KIAA0895L	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197420668896461	-2.35559695022944	-1.05132188467928	0.293728335794782	0.31811716681794	-7.22959148174249	AL049543.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197506454161739	5.88317117987424	-3.29240627886073	0.00107919130273199	0.00140949148835224	-3.22444536486312	TMEM185B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19765499834186	1.7114989396305	-1.37813684748187	0.168910609333662	0.187886610180582	-7.17982415918349	CFAP43	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197703028756664	2.00798500006666	-1.2276710220792	0.220272939649288	0.242331448485211	-7.44451441796687	CD2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.197888685354603	3.6540337736801	-2.92230343512555	0.00366629578603666	0.00463142445435511	-4.16376177473284	UBA6.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19823317885779	-2.14069901534896	-1.37381807355858	0.170246758336159	0.189322632579142	-6.852214577547	TTC9B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198242567887239	4.91647193276297	-3.96811352165225	8.54755592012689e-05	0.000118339048640541	-0.793716994729207	OPA3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198312617998454	-0.70790777425633	-1.83808435409308	0.0667712863998588	0.0770531234434838	-6.20353958568275	AL359091.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198331292618065	-1.32202861102707	-1.69012781758893	0.0917615373472737	0.104533346974794	-6.42625448406577	AL139220.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198434672806846	-1.83569837179748	-1.38323839946825	0.167342474174412	0.186201592587846	-6.854903858406	AC007663.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19848199004986	1.45413170073594	-0.475218809860654	0.634883391556795	0.657987182715549	-7.97861718478978	FOLH1B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198681013280589	3.82705074495424	-1.73082072132605	0.0842340564965354	0.0963246076499661	-6.93041941299841	PRAG1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198806371620091	1.63977447424825	-1.86243863499845	0.0632544032122466	0.0731297634179741	-6.40630977123744	KANK3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.19887766973208	0.750996524444284	-1.75776936828555	0.0795309301865863	0.0911353502974543	-6.47423631425865	AC079848.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.198888894371104	5.28208009289108	-2.96719908685336	0.0031807875397782	0.00403464372897373	-4.1952439618899	C11orf24	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199621958496654	3.15615512337531	-4.07061203926325	5.62471266266026e-05	7.856307198109e-05	-0.193228981550776	ZNF341	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199686966245887	5.46452251020405	-2.73005079693055	0.00660464119880937	0.00821163083031278	-4.87000284354308	NINJ1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199743532296437	1.13473119665882	-0.551963098116592	0.581273546875514	0.605991983291438	-7.90174534693725	KCNG3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199923550327491	-0.0978938628894513	-1.21937212875475	0.223402097029154	0.245593504789852	-7.24791182953022	SCN2B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199929720475552	-0.33266282319025	-0.618669766089508	0.536476555347538	0.561860951166171	-7.72390619069572	BEND3P1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.199980785813591	3.00460265629484	-3.02670765199492	0.00262782246824902	0.0033504736470175	-3.77174526594559	C18orf21	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.200135289054861	4.16400599679225	-3.75142920459292	0.000201083127737339	0.00027252705550901	-1.53072724544506	RPP30	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20026600638898	1.8734973941491	-1.83326426038694	0.0674861467832493	0.0778309283479334	-6.4747698190755	TMEM254.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201082389655394	6.35923213834734	-4.44696306479142	1.1222222046677e-05	1.6190308783839e-05	1.0864884700993	SCMH1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201457652376009	5.57435445261341	-4.86185183161794	1.65817519288938e-06	2.48104862717927e-06	2.94149696023292	C2orf68	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201466813336402	5.74339038933029	-3.33448118834104	0.000932122960136813	0.0012216738177595	-3.08403067739968	TMF1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201636555324857	0.839652079161873	-0.987514493416122	0.323971302877041	0.34906767140977	-7.58676876423023	CYP4F12	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201724307951576	10.1142218143516	-1.80628261118388	0.0716053560859583	0.0823504811213526	-6.8603992994794	FLNA	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201815630625123	4.9009079468152	-3.45508908759202	0.000607341790416068	0.000803946401573174	-2.62886262780497	QSOX2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201876121510045	6.23714997379915	-4.11968328437878	4.58918043278859e-05	6.43738279138605e-05	-0.258205409218105	TMEM165	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.201906099768421	-2.32197734265888	-0.71033680790501	0.477898036012234	0.504569623374424	-7.5354329498188	LINC01594	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202044221600014	6.23951297734496	-2.75935933846939	0.0060503030136854	0.00754254796418816	-4.81069759749249	FAM114A1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202210449459161	5.44200763188521	-4.11209839449182	4.73642773372119e-05	6.63771222347596e-05	-0.266216795129747	RRP1B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202288765946056	0.992819348577377	-2.65419365241658	0.00825828603880376	0.0101986645648598	-4.55312557965259	MROH8	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202321329231799	5.24938370865699	-3.79006125098146	0.000173141285142956	0.00023555620678143	-1.48509364117533	UXS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202487912826109	6.38209564461698	-4.03657087122447	6.46970763377369e-05	9.00774106353573e-05	-0.584542570286047	KMT5B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20267539443726	5.4244563053636	-3.90501954825276	0.000110104265804688	0.000151546097283608	-1.06405700465289	LSM3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202680606473792	-1.23939514616046	-1.28058362826396	0.201061938212346	0.222000594546406	-7.03432004160852	AL354718.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20281305415035	4.46913027746039	-2.08915429316043	0.0373081728191468	0.0439483314860141	-6.31003267215798	HSPE1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202826604233864	0.922043740066401	-0.579895143807441	0.562302988818436	0.58741255662214	-7.8636741390046	FOXJ1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.202929152588775	5.38366737818707	-4.03266786528399	6.57395756742976e-05	9.14924138974139e-05	-0.574308387034898	TIPRL	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.203105472427223	5.89692422575205	-2.37245829653235	0.018129526941961	0.0218637025620185	-5.78487003307295	KDM5D	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20319980073767	3.58656997803969	-4.30096576886706	2.12672351624991e-05	3.03067860657518e-05	0.677527587884336	ZSCAN9	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.203276070271929	2.32863687663346	-1.54759675536782	0.122488820184232	0.1380073188498	-7.04428080781579	LGI4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.203506554717756	4.54431714068363	-3.54006697655241	0.000445761316232714	0.000593659250877052	-2.31734077700119	ACOT13	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.203577681454388	3.73716856563647	-2.56230956579286	0.0107532152372964	0.0131780954507115	-5.14750514649666	GPR157	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.203963378196402	2.56007295782257	-2.02910522531746	0.0430914077230992	0.0505025997922215	-6.187667806389	YPEL1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204204399703394	6.51727417296217	-2.95735919862496	0.00328186536174774	0.0041603005056911	-4.2556439644318	RYBP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20424796924747	7.08941291942324	-2.4677035573039	0.0140046010793647	0.0170421157169558	-5.55694081512636	ZNF24	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204331273091276	-0.212911953759902	-0.870958670620483	0.384285007753389	0.410383026672039	-7.54221568804728	VAX2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204557116412393	-1.62606980090911	-0.870456814540201	0.384558774333666	0.410654463742828	-7.45164040516873	ART3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204567177805327	2.13981329059719	-1.58788759700739	0.113080503911845	0.127757259876903	-6.92525880499369	PLEKHN1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204619268562601	6.24962378634946	-3.66363555414532	0.000281181852309116	0.000378053419259229	-1.97090100424199	MACO1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204640363617903	-1.44826115270782	-1.05109130921841	0.293834083928855	0.318198813454883	-7.29057318180966	HAMP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204715082619709	4.46504508905381	-2.04260096372164	0.0417293314605889	0.0489747209823855	-6.4178004072878	TRIM5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204734549636361	6.96671495888013	-4.41634395424742	1.28510771696694e-05	1.84906252439209e-05	0.95995463446477	FXR1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204778202037823	3.72926512063501	-2.12252908450541	0.0343905099262834	0.0406026517159416	-6.17509489094708	NFATC4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204783841195288	-1.04054524156566	-0.970507164928607	0.332364376427467	0.357577872724742	-7.38912401599831	AL732437.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204860351342721	5.07402568481632	-2.13690111498769	0.0331956797335898	0.0392317683184358	-6.27274414585649	TBRG1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20486735853058	5.89677542874204	-4.0688529780593	5.66567547232163e-05	7.91194027817013e-05	-0.453625106712893	PPP1R2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204887014038009	3.58347234513865	-4.84356796083147	1.80928942493831e-06	2.70252373948065e-06	3.03864587936964	PPP2R3C	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204973535507972	3.04786541481318	-2.42475234331211	0.0157489229711545	0.0190816863814087	-5.41907040489938	CD40	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.204976435934166	4.69123708514367	-2.58737406748926	0.0100133316484245	0.0123015733608385	-5.18675023865163	BCL7A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.205116159170339	5.67215244002979	-2.25319586661202	0.0247731583924635	0.0295627767187263	-6.04449522254258	EFHD2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.205197690260187	3.24092416049289	-3.9947531219334	7.67319111694098e-05	0.00010648686374616	-0.494811568232323	FASTKD3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.205519896421716	4.73655226478105	-3.06036339494526	0.00235559784485187	0.00301291716047962	-3.87909414638306	CRY1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.205779181357143	4.20716635111672	-2.81872905353674	0.00505436176370508	0.00632919988822642	-4.52137140931166	UPRT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.205902165474341	5.65910878773347	-3.92766757227825	0.000100577369181637	0.000138651906308208	-0.986014856680512	FARSB	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206063374304585	-0.146382599040438	-0.848163882606643	0.396840244990325	0.423230303004081	-7.5833608353864	CA4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206295710001771	3.17329842365915	-1.05832265247279	0.290529791802017	0.314799429618096	-7.77581071511732	AL121790.1	6.71566149103372e-108	4.60018969806869	0.322	0	7.83046129854532e-104	tumor	tumor	1
-0.20632805335503	4.36787188740729	-1.94801554967479	0.0520932816556216	0.060665996821128	-6.59405515419524	DGKA	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206384525856081	5.67838632599087	-2.84488186059158	0.0046648517348079	0.00585333476284397	-4.56256524977577	RTL6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206397032718941	2.99611383378373	-2.3788654845616	0.0178217805990511	0.0215012284526713	-5.5056414531963	SYTL3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206403332546921	6.29083833615678	-2.02138921922658	0.0438869676613345	0.0513947555254055	-6.54543100172951	HLA.DPB1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206420205300973	4.81022862906077	-1.94957964731938	0.0519057629440355	0.0604576959918831	-6.61392483540094	TGFB1I1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206491408932986	0.993813856248283	-1.71008745052693	0.0880041861696571	0.100433154369368	-6.61321940671024	BEND5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.206512485530026	3.99755510157859	-3.10401853219679	0.00204109213446042	0.00261944114555959	-3.66894070985046	FBXL14	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20720780826275	-2.10259733364159	-1.12542657787577	0.261064889686661	0.284772124933498	-7.16378633619433	AC079140.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.207264887444936	6.36140665786654	-0.838176444811185	0.402418648324229	0.428830568760761	-8.23771944158733	FADS2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.207684097931295	5.15902857787861	-3.97182978713532	8.42014675907687e-05	0.00011660590394887	-0.79795981912341	STRIP1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.20770019967074	0.494598710155239	-1.2913156512247	0.197319812347024	0.218064036832708	-7.15871740269467	C2orf27A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.208041611826774	0.199785015320067	-1.40878198325062	0.15965549363354	0.178064212091765	-6.97129214203734	AL590822.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.208328384260334	4.45921900626784	-2.57836792816532	0.0102737776528539	0.0126097115225127	-5.19149835460305	SOWAHC	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.208481475871815	4.19112789322609	-3.40065796638778	0.000738015095516782	0.000972681993028625	-2.75090984090118	SPINDOC	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.208696498568476	-2.59158867586758	-1.6114866538081	0.107841103769707	0.122094489365714	-6.47428040809048	AL451085.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.208775729413069	6.2001058143555	-4.39580714940551	1.40679252072618e-05	2.02109513549976e-05	0.870669357190488	CTR9	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209045756947223	-2.15449145173445	-0.669885724498495	0.503306709311252	0.529210530919144	-7.58240703509948	CYP4F29P	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209395352418477	8.38495989826261	-2.61403084904246	0.00927669298499851	0.011422708198235	-5.15738829384854	GLUL	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209530654920405	4.36095539126713	-3.21413110851319	0.00141158162638749	0.00183072407317833	-3.36784255652272	PPIP5K1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209634301385275	1.61157106297994	-0.964117145444246	0.335553946934826	0.36078719064893	-7.67397742848309	CAPN13	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209675179170905	5.17364838036804	-3.10971891123677	0.00200300920270816	0.00257273995806817	-3.76597644383104	RGS12	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.209845377541832	4.95770100441009	-3.81399517420889	0.000157714089561951	0.000215168252493364	-1.37449985709907	FBXO22	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.210092057804166	6.05640020743757	-4.97295154900663	9.7041795185089e-07	1.4678114221927e-06	3.44368167025786	SPPL3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.210111744344296	4.55027388531476	-2.85331273125063	0.00454522562244682	0.00570767279368007	-4.46265081478213	NDUFC2	NA	NA	NA	NA	NA	NA	Unknown	0.1
