p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.29554124671008e-10	1.79732590100374	0.137	0.059	6.10037640178503e-06	NK/T	HEXD
2.78584533300622e-08	1.79215610907929	0.166	0.089	0.000515687829592782	NK/T	MR1
5.61601614952239e-35	1.78436249891218	0.214	0.047	1.03958074943809e-30	NK/T	PRR29
5.90353986833656e-07	1.78192762713394	0.166	0.096	0.0109280426502778	NK/T	ANAPC4
8.84261406490853e-08	1.78108827485593	0.133	0.066	0.00163685628955522	NK/T	SGSM2
2.85183728559833e-14	1.78040095941655	0.145	0.051	5.27903599937107e-10	NK/T	FAS
6.26377535423406e-07	1.77778456428189	0.104	0.049	0.0115948745582227	NK/T	LMBR1L
3.80173743305586e-13	1.76922387268841	0.309	0.186	7.0373961623297e-09	NK/T	NBPF11
1.13891508775532e-09	1.76726740547187	0.116	0.047	2.10824571894388e-05	NK/T	NCK2
2.85083989756964e-27	1.76603515497264	0.406	0.205	5.27718973439116e-23	NK/T	OPTN
4.58622831294172e-14	1.76116896251268	0.234	0.117	8.48956723008642e-10	NK/T	ZZEF1
8.31632957660184e-21	1.75737362072924	0.394	0.222	1.53943576792477e-16	NK/T	KANSL1
5.09088176252386e-25	1.75203090521923	0.299	0.123	9.42373123060792e-21	NK/T	CCM2
1.14933629697521e-08	1.74518988774374	0.234	0.142	0.000212753641933081	NK/T	LATS1
1.37627724149088e-14	1.74108255247664	0.174	0.069	2.54762680172378e-10	NK/T	ITPR3
2.81131809148218e-21	1.73990643898151	0.307	0.143	5.20403091914266e-17	NK/T	TMEM63A
1.01412065804856e-08	1.73893786763297	0.103	0.041	0.000187723875011368	NK/T	IQCN
4.93395976763741e-07	1.73771920472215	0.169	0.098	0.00913325292587361	NK/T	AP4B1
2.54081810029667e-08	1.73550232793983	0.136	0.065	0.000470330838545917	NK/T	TEP1
7.67079701956048e-08	1.72854606516522	0.131	0.064	0.00141994123629084	NK/T	CDIP1
1.65663618092015e-28	1.72830499274571	0.365	0.166	3.06659923450128e-24	NK/T	ZBTB25
3.09320387030273e-83	1.72170741061187	0.805	0.469	5.72582968431738e-79	NK/T	TAPBP
7.54472398828094e-08	1.71590774112173	0.239	0.153	0.00139660385747069	NK/T	TRPM7
1.05796239549632e-64	1.7132521475309	0.538	0.186	1.95839419030324e-60	NK/T	DOCK8
5.52142601530925e-08	1.71292102089185	0.133	0.064	0.0010220711696939	NK/T	RASA1
2.66660710408426e-06	1.71018934976192	0.239	0.163	0.0493615641037037	NK/T	SIN3A
2.90269860183095e-11	1.71009323317451	0.243	0.139	5.37318538184928e-07	NK/T	RAP2C
8.83948128425646e-10	1.71004926293503	0.237	0.142	1.63627638052871e-05	NK/T	ANKZF1
3.53631587602595e-14	1.70996237681063	0.255	0.132	6.54607431811164e-10	NK/T	DCAF5
7.3653430695775e-67	1.70833071455783	0.587	0.234	1.36339865560949e-62	NK/T	LBH
3.24341978286838e-09	1.70645762808689	0.191	0.108	6.00389436006765e-05	NK/T	TRADD
1.17200703376171e-07	1.70327305998044	0.168	0.091	0.00216950222019631	NK/T	ATP8A1
3.39976101656666e-89	1.69967471568731	0.842	0.526	6.29329761776654e-85	NK/T	TXNIP
7.21211190037142e-08	1.69823060574219	0.139	0.07	0.00133503403387775	NK/T	FYCO1
1.39343073233198e-56	1.69613802087245	0.544	0.225	2.57937962861973e-52	NK/T	SPDYE1
3.29481729506833e-45	1.69478563055298	0.563	0.283	6.09903629490099e-41	NK/T	CCND3
2.25460387700048e-13	1.6941978035435	0.306	0.181	4.17349723671559e-09	NK/T	STX16
5.09816896773647e-19	1.68998426076447	0.409	0.251	9.43722057617698e-15	NK/T	PTP4A2
1.2045655305924e-06	1.6891379566335	0.136	0.074	0.0222977125367959	NK/T	ABCC1
5.00259908609948e-23	1.68577973509581	0.181	0.05	9.26031116827875e-19	NK/T	ZNF740
1.38873312751493e-06	1.68399412828387	0.232	0.159	0.0257068389234289	NK/T	FOXJ3
5.52672564095886e-15	1.68062229664648	0.269	0.14	1.02305218339789e-10	NK/T	TPST2
1.10877156539511e-18	1.67986177605452	0.259	0.118	2.05244704470289e-14	NK/T	RAPGEF6
2.34198246547945e-06	1.67794413736004	0.169	0.102	0.0433524374184901	NK/T	WWP1
1.90883903264009e-12	1.67656468421879	0.367	0.246	3.53345193332007e-08	NK/T	PRPF38B
5.64298100148547e-07	1.6752359275455	0.177	0.108	0.0104457221318498	NK/T	POLG
2.53389887395129e-09	1.67438836494438	0.16	0.079	4.69050020557122e-05	NK/T	HIVEP3
9.24993622856062e-101	1.67330527501919	0.892	0.669	1.71225569526886e-96	NK/T	MYL12A
1.66776218297835e-11	1.6722217737851	0.123	0.045	3.08719457691122e-07	NK/T	TMEM71
5.59897863034518e-09	1.67006037325512	0.231	0.139	0.00010364269342632	NK/T	FNBP4
3.53306547892316e-27	1.66817834416479	0.456	0.244	6.54005750803467e-23	NK/T	BIRC6
4.95525357759461e-14	1.66806664780467	0.131	0.043	9.17266989748538e-10	NK/T	SLC16A7
7.94428807704106e-08	1.66046131099434	0.216	0.133	0.00147056716594107	NK/T	STARD3
5.18239146924808e-13	1.65996886995863	0.187	0.088	9.59312484872512e-09	NK/T	CERKL
1.31973439278446e-83	1.65707609314107	0.814	0.53	2.44296033448331e-79	NK/T	SARAF
1.66416674228517e-12	1.65664397842361	0.328	0.208	3.08053905664407e-08	NK/T	CCNL1
1.12363556826703e-08	1.65387966501628	0.154	0.078	0.00020799618004191	NK/T	ENO2
1.32358773621298e-16	1.65133012001449	0.231	0.104	2.45009325850385e-12	NK/T	TMEM35B
3.40583237167595e-10	1.64643955358378	0.268	0.165	6.30453630320935e-06	NK/T	TNRC6A
2.7641189774357e-10	1.63696831178842	0.197	0.102	5.11666063913122e-06	NK/T	TRMT10B
1.39030712054117e-74	1.63610185118262	0.776	0.431	2.57359751083376e-70	NK/T	C1orf56
1.23362758056855e-17	1.63280448175676	0.265	0.127	2.28356801439044e-13	NK/T	CWF19L2
9.27620333410792e-07	1.63257191669324	0.161	0.093	0.0171711799917672	NK/T	ZBTB1
2.65874031693609e-07	1.63107237918425	0.215	0.136	0.0049215942006804	NK/T	ASXL2
1.34727006648688e-09	1.63006078011507	0.183	0.095	2.49393162007387e-05	NK/T	CCDC66
4.6241944315592e-10	1.62925007678279	0.227	0.128	8.55984631225924e-06	NK/T	KDM5D
1.54037553935786e-06	1.6284715182321	0.172	0.102	0.0285138916090534	NK/T	ATP9B
1.35929518119953e-12	1.62563837594748	0.355	0.231	2.51619130991846e-08	NK/T	EPS15
1.8623256552828e-16	1.62526510760787	0.354	0.207	3.447351020494e-12	NK/T	CRLF3
2.33959334875751e-07	1.62381603631558	0.162	0.092	0.00433082124788502	NK/T	CNST
1.04011833800324e-23	1.62284306625824	0.406	0.211	1.92536305547781e-19	NK/T	CAPN2
4.01080898886838e-12	1.62016676367474	0.338	0.216	7.42440851929426e-08	NK/T	TIAL1
7.56618007561287e-10	1.61560275779976	0.281	0.177	1.4005755937967e-05	NK/T	USP20
1.36431973634175e-07	1.61536420371792	0.12	0.057	0.00252549226394222	NK/T	NAA16
1.45313140587185e-12	1.6082682872163	0.19	0.089	2.68989154540938e-08	NK/T	SGSH
8.55145117567153e-10	1.60327419956316	0.204	0.113	1.58295912712856e-05	NK/T	KIAA2026
9.96604306158131e-07	1.60091689865398	0.268	0.187	0.0184481423112932	NK/T	SZT2
5.1573863275575e-06	1.6003583581112	0.244	0.168	0.0954683783094169	NK/T	TRRAP
3.7428288529855e-23	1.59872444095395	0.351	0.174	6.92835048976145e-19	NK/T	RNF44
4.79603581687159e-08	1.5925839356227	0.108	0.047	0.0008877941900611	NK/T	CYP3A5
7.15634943655312e-29	1.59188202515093	0.55	0.358	1.32471184420035e-24	NK/T	MPHOSPH8
1.06751416668743e-54	1.58961509145738	0.64	0.351	1.9760754739551e-50	NK/T	GSTK1
6.97191367835006e-09	1.58160946382151	0.338	0.25	0.000129057094099938	NK/T	CDK11A
7.36957591547529e-18	1.58079283216062	0.296	0.152	1.36418219771363e-13	NK/T	RAB29
1.34231762531859e-06	1.57836280959256	0.116	0.058	0.0248476415622724	NK/T	TMEM181
1.36057842890932e-06	1.57672316711091	0.164	0.096	0.0251856672975405	NK/T	PRH1
3.99685041207233e-25	1.56941336137254	0.421	0.23	7.39856979778709e-21	NK/T	IRF9
2.92026158918052e-07	1.56266092324044	0.169	0.096	0.00540569622773207	NK/T	TRMT2B
1.34713097189061e-11	1.56025464122688	0.139	0.052	2.4936741420667e-07	NK/T	ADGRE2
3.93533958703633e-29	1.56008329801381	0.594	0.376	7.28470710956295e-25	NK/T	ZC3HAV1
3.63461812513013e-09	1.56003760288689	0.236	0.142	6.72804161142838e-05	NK/T	SNX14
1.09575119238252e-06	1.55883163177441	0.115	0.057	0.0202834503221929	NK/T	LPAR2
2.10965461556599e-09	1.55651140845031	0.239	0.144	3.9051816588742e-05	NK/T	CENPT
4.41337783618377e-09	1.55561052943714	0.201	0.113	8.16960371255977e-05	NK/T	RAB8B
1.46785065076163e-22	1.55534852348205	0.359	0.178	2.71713833962486e-18	NK/T	PSD4
1.52695207721009e-15	1.55188272399855	0.206	0.087	2.82654099012359e-11	NK/T	MPZL3
1.54054465689129e-09	1.55041212638959	0.325	0.225	2.85170221437147e-05	NK/T	RNF19A
2.33943222334209e-09	1.5496266890175	0.269	0.172	4.33052298862855e-05	NK/T	RGPD5
3.30665243678819e-09	1.54416018964558	0.322	0.222	6.12094432573862e-05	NK/T	KDM2A
3.55421275572879e-09	1.54182214032167	0.235	0.14	6.57920323212957e-05	NK/T	DPP8
1.38695286869321e-19	1.54083495397515	0.409	0.237	2.56738845523801e-15	NK/T	CDS2
1.75348783010549e-06	1.53999624180898	0.161	0.096	0.0324588132230827	NK/T	SP4
7.26753889656212e-07	1.53876629502654	0.201	0.127	0.0134529412514261	NK/T	RABL2B
2.99641195691321e-08	1.53779114709665	0.142	0.072	0.000554665817344205	NK/T	GPR155
1.97628554129728e-11	1.53428762147317	0.202	0.103	3.6583021654954e-07	NK/T	RAB4B
1.88822523194175e-18	1.53344516804168	0.321	0.159	3.49529372684738e-14	NK/T	ERO1A
4.91677474873207e-23	1.53161216004778	0.48	0.295	9.10144173737793e-19	NK/T	CLK1
1.40518430608063e-21	1.53100526881314	0.332	0.163	2.60113666898586e-17	NK/T	ITSN2
2.13327873017182e-09	1.53068872472032	0.183	0.098	3.94891225742105e-05	NK/T	ODF2L
1.26449722392217e-19	1.52543732466405	0.272	0.119	2.34071081120233e-15	NK/T	MICAL1
2.29283301635188e-12	1.51296873607646	0.133	0.048	4.24426319656897e-08	NK/T	PDE3B
1.38661820577675e-31	1.5129095377473	0.686	0.518	2.56676896071333e-27	NK/T	SRRM2
1.55279745568708e-06	1.51282792459727	0.17	0.101	0.0287438337022235	NK/T	NMT2
2.47980653085138e-18	1.50912273243718	0.371	0.205	4.59036986925899e-14	NK/T	TRIM56
2.57506269650862e-15	1.50800799622133	0.394	0.256	4.76669855750711e-11	NK/T	NBPF15
2.64284568210228e-51	1.50507650345754	0.175	0.007	4.89217164213953e-47	NK/T	CD8B2
1.3646437385369e-07	1.50478402414502	0.175	0.098	0.00252609202440566	NK/T	ZNF430
6.58684408343389e-09	1.50229943538224	0.128	0.057	0.000121929070828445	NK/T	C19orf12
2.20670295218834e-20	1.5002613269872	0.342	0.174	4.08482783479584e-16	NK/T	CCNL2
1.20622779485198e-21	1.50009065151768	0.52	0.36	2.2328482710505e-17	NK/T	MAT2B
3.74749790498159e-10	1.49803612039476	0.284	0.178	6.93699337191143e-06	NK/T	RASSF1
6.23041429212568e-18	1.49323569193053	0.338	0.178	1.15331198961538e-13	NK/T	IQGAP1
8.77525227665699e-12	1.49103914649258	0.12	0.043	1.62438694893197e-07	NK/T	GDF11
7.72889686098872e-12	1.48946517568489	0.42	0.324	1.43069609793762e-07	NK/T	DDX24
2.44370769028829e-06	1.48735685901325	0.284	0.209	0.0452354730549265	NK/T	ZNFX1
2.46233567425708e-18	1.48671538161958	0.313	0.164	4.55802956661728e-14	NK/T	TASOR
1.82569972818803e-30	1.47962326259669	0.574	0.348	3.37955276684886e-26	NK/T	TGOLN2
3.88434584224743e-07	1.4784734552846	0.212	0.134	0.00719031258858422	NK/T	PPWD1
1.23426154135915e-40	1.478431548357	0.711	0.457	2.28474153920992e-36	NK/T	PRRC2C
6.74365444146951e-25	1.47651656608083	0.402	0.207	1.24831787366042e-20	NK/T	TNFAIP8
1.13728032063704e-08	1.47469057813242	0.187	0.103	0.000210521960153123	NK/T	SPDYE8P
5.53968186045183e-09	1.47359092287625	0.197	0.11	0.000102545050918824	NK/T	ABHD3
9.91448821772763e-13	1.47271546500398	0.234	0.122	1.83527091398356e-08	NK/T	IRAK4
4.83189975171813e-06	1.4636280269015	0.142	0.084	0.0894432963040543	NK/T	LRRC37A
4.28719174648506e-30	1.46274864494838	0.433	0.211	7.9360206419185e-26	NK/T	NKTR
2.05696891578678e-20	1.45606795456107	0.416	0.24	3.80765516001291e-16	NK/T	HMGN4
1.45745937924428e-17	1.45307735415481	0.397	0.234	2.69790305691909e-13	NK/T	KDM5A
4.68604825293177e-14	1.44746116057277	0.35	0.22	8.674343921002e-10	NK/T	AIP
6.56889442557307e-20	1.44098042320114	0.482	0.318	1.21596804711783e-15	NK/T	LASP1
7.17072562285191e-07	1.43835090452005	0.139	0.074	0.0132737302004612	NK/T	ZBTB40
7.79039386145395e-12	1.43756604450121	0.264	0.152	1.44207980769374e-07	NK/T	PACS1
6.55197950436169e-15	1.43236823499473	0.303	0.164	1.21283692605239e-10	NK/T	NBPF12
7.6816442844574e-159	1.43183161829227	0.988	0.635	1.42194917349591e-154	NK/T	HLA-C
1.68447749315256e-15	1.43014910727922	0.371	0.24	3.11813628757471e-11	NK/T	FAM120B
5.31745739533328e-06	1.42926392238569	0.234	0.164	0.0984314538450143	NK/T	SACM1L
2.19298742143237e-37	1.42863002876147	0.549	0.302	4.05943901581346e-33	NK/T	PSMB8
7.76812766116343e-10	1.42738501397435	0.265	0.161	1.43795811135796e-05	NK/T	AGO3
6.14256146414686e-08	1.42659150277648	0.234	0.149	0.00113704955262822	NK/T	RNPC3
4.68623421603908e-13	1.42191053152437	0.265	0.144	8.67468815730994e-09	NK/T	ELF1
2.91868418294992e-07	1.41707548754065	0.183	0.11	0.00540277629105859	NK/T	LYAR
2.88423037712514e-25	1.41286816249524	0.512	0.3	5.33899885109634e-21	NK/T	PRMT2
8.31262265766085e-08	1.40911322425064	0.116	0.053	0.0015387495801596	NK/T	CASK
2.7253424283247e-10	1.40838745442402	0.325	0.22	5.04488136907185e-06	NK/T	SUSD6
3.03092395423726e-08	1.40565650585067	0.299	0.209	0.000561054333168859	NK/T	MECP2
1.3576712502658e-19	1.40412816970292	0.454	0.302	2.51318525136703e-15	NK/T	RNF167
1.00616153836869e-20	1.40393813360981	0.463	0.285	1.86250562367429e-16	NK/T	MIER1
6.02776127476414e-12	1.39845461992	0.211	0.103	1.11579888957159e-07	NK/T	RPS6KA3
2.24337008917799e-06	1.39535529131703	0.317	0.247	0.0415270237207739	NK/T	CLDND1
8.0690675074932e-12	1.39458414505078	0.15	0.062	1.49366508631207e-07	NK/T	TMEM161B
2.6202469094855e-09	1.39398841334757	0.28	0.179	4.85033905414861e-05	NK/T	ZC3H13
3.60675113524331e-09	1.39085428472202	0.214	0.121	6.6764570264489e-05	NK/T	MBP
5.13156298620555e-06	1.38319951167811	0.212	0.143	0.094990362437651	NK/T	AGK
4.17010699004572e-118	1.38314975304133	0.975	0.816	7.71928504927362e-114	NK/T	PFN1
4.03982134321139e-14	1.38291117872032	0.102	0.025	7.4781132884186e-10	NK/T	ERP27
2.40800328298582e-16	1.3702094596049	0.363	0.217	4.45745487713505e-12	NK/T	TBRG1
1.74451984999691e-17	1.36947241416687	0.628	0.486	3.22928069432928e-13	NK/T	ARF6
4.25767554506504e-07	1.36939941844449	0.141	0.075	0.0078813832014699	NK/T	SLC7A6OS
7.10051980990787e-07	1.36548712608038	0.294	0.211	0.0131437722201205	NK/T	HEATR5B
6.54808866787872e-11	1.36487018567919	0.35	0.228	1.21211669331103e-06	NK/T	HERC1
1.72386978131301e-25	1.36395874288845	0.487	0.291	3.19105535218852e-21	NK/T	SLC9A3R1
2.81678786743826e-16	1.36090304158372	0.425	0.285	5.21415602141496e-12	NK/T	TUBA4A
1.03574776117752e-14	1.36038376098857	0.41	0.274	1.9172726807157e-10	NK/T	GIGYF1
7.32047370079064e-39	1.35666804128724	0.774	0.54	1.35509288675336e-34	NK/T	DDX17
1.63808141867602e-45	1.35625166313872	0.491	0.193	3.03225251411118e-41	NK/T	EMB
1.5283011435724e-06	1.35599773365301	0.394	0.326	0.0282903824686686	NK/T	MAX
3.40454334035741e-07	1.35557093257032	0.19	0.115	0.00630215017733561	NK/T	MYSM1
1.38796545834037e-13	1.35411798863539	0.414	0.295	2.56926285993386e-09	NK/T	SBNO1
4.03115753017689e-06	1.34982831411243	0.139	0.081	0.0746207570411044	NK/T	B3GAT2
1.25653130451554e-11	1.34786704318361	0.137	0.055	2.32596509778872e-07	NK/T	SLC5A3
1.26917843137628e-17	1.34706796719733	0.104	0.021	2.34937619432063e-13	NK/T	SHISAL2A
4.93185649323137e-33	1.33696065261943	0.657	0.448	9.12935955462059e-29	NK/T	NCOR1
1.02526200079821e-14	1.33079292222082	0.257	0.127	1.89786248967757e-10	NK/T	RAB27A
1.5257315058519e-15	1.32824136482456	0.146	0.048	2.82428159048246e-11	NK/T	DDX58
9.69100805380851e-15	1.32351900029028	0.264	0.13	1.79390250084049e-10	NK/T	KLHDC4
1.0826343215716e-34	1.31294500292462	0.778	0.552	2.00406439266119e-30	NK/T	SRSF5
7.91148786529461e-08	1.30949574742813	0.294	0.202	0.00146449551874469	NK/T	XRN1
5.68082252651669e-07	1.30790199916285	0.212	0.135	0.010515770578835	NK/T	EPC1
8.30931780514027e-50	1.30573476252624	0.703	0.409	1.53813781890952e-45	NK/T	CAP1
9.07042720581592e-07	1.30555521757254	0.234	0.154	0.0167902678006858	NK/T	WDR82
3.32132298581172e-06	1.30109266650922	0.177	0.106	0.0614810097903607	NK/T	STMN3
4.73863822248342e-06	1.30076947338144	0.211	0.14	0.0877169321363906	NK/T	EP400
1.3701104189011e-06	1.29848335425766	0.302	0.226	0.0253621139642784	NK/T	EME2
6.33808957324921e-10	1.29743714206456	0.294	0.191	1.17324376090416e-05	NK/T	IRF3
2.6824787527035e-27	1.29656807271471	0.492	0.286	4.96553641912945e-23	NK/T	LY6E
3.5729619213644e-12	1.29543030996081	0.168	0.074	6.61390981263765e-08	NK/T	AKAP11
5.97208664804677e-07	1.29344471403944	0.327	0.247	0.0110549295941994	NK/T	RHOT2
1.58456720548556e-10	1.2875103817406	0.253	0.149	2.93319235407432e-06	NK/T	MAN2B2
1.2518099311523e-08	1.28117515184169	0.14	0.067	0.000231722536355602	NK/T	TBC1D10A
2.35060796966588e-06	1.27686913121389	0.243	0.164	0.0435121041264851	NK/T	KDM4C
3.05616802024082e-22	1.27647200263756	0.449	0.26	5.65727262226778e-18	NK/T	OGA
8.36245630101979e-12	1.27583592036055	0.204	0.101	1.54797428588177e-07	NK/T	SENP7
3.10537105488204e-20	1.27537254738348	0.332	0.166	5.74835235969214e-16	NK/T	MAST3
2.00024208172053e-10	1.27062794418926	0.23	0.13	3.70264811747288e-06	NK/T	DENND4B
2.63617530654669e-09	1.26845721408327	0.446	0.361	4.87982410994857e-05	NK/T	RC3H1
1.23434474302777e-10	1.26510385683206	0.136	0.056	2.2848955538187e-06	NK/T	WAS
3.34390944354583e-07	1.26071402575651	0.169	0.096	0.00618991077094769	NK/T	HERPUD2
1.24230307063161e-20	1.24918360228596	0.361	0.19	2.29962721404617e-16	NK/T	CARD8
8.57713619544604e-08	1.24020712352471	0.331	0.252	0.00158771368113902	NK/T	SPSB3
1.5735946944532e-13	1.23997035590342	0.194	0.086	2.91288113890233e-09	NK/T	HACD4
1.27909036965856e-49	1.22721899948267	0.635	0.324	2.36772418327495e-45	NK/T	AAK1
1.11706491866999e-18	1.22697601641523	0.526	0.367	2.06779887095002e-14	NK/T	WDR1
8.24968841505783e-18	1.22286926719416	0.559	0.424	1.52709982251136e-13	NK/T	CPNE1
3.8686086196174e-09	1.21499843047099	0.198	0.11	7.16118141577377e-05	NK/T	CLASP1
1.70862957875196e-07	1.21487677159189	0.249	0.16	0.00316284421322775	NK/T	ARL17B
3.68741146832298e-11	1.21194724229165	0.342	0.225	6.82576736901267e-07	NK/T	GON4L
3.49582312893674e-08	1.20994166678627	0.146	0.075	0.00064711181939748	NK/T	LRRC37A3
3.53183421439908e-06	1.20489258505971	0.17	0.103	0.0653777831427413	NK/T	DTX2
3.03642380644523e-15	1.20349330618748	0.495	0.338	5.62072410811076e-11	NK/T	SERINC1
6.95958287154798e-12	1.19324318008606	0.321	0.2	1.28828838535225e-07	NK/T	TPP2
4.9893920755691e-06	1.19303764898306	0.268	0.19	0.0923586367108596	NK/T	RNF34
8.71796475066512e-07	1.18599804705073	0.261	0.179	0.0161378245499562	NK/T	ABCA7
1.41416315989632e-62	1.18583395166892	0.91	0.764	2.61775742528408e-58	NK/T	RPS29
1.07715405256652e-07	1.18326897595814	0.189	0.107	0.00199391986670589	NK/T	LPIN2
3.16886873376777e-09	1.17188440650181	0.453	0.359	5.86589291307753e-05	NK/T	BUB3
6.19739304104062e-08	1.16758342587135	0.194	0.113	0.00114719942582703	NK/T	POGLUT1
2.48549756741505e-10	1.1649399311696	0.398	0.284	4.600904547042e-06	NK/T	DNM2
5.4020848337249e-22	1.1645864774561	0.615	0.445	9.99979923570816e-18	NK/T	ACTR3
6.49036825064773e-09	1.1619173543784	0.244	0.148	0.00012014320668774	NK/T	MITD1
1.56681143045907e-38	1.16100553613703	0.792	0.642	2.90032463892278e-34	NK/T	SON
3.79640136062318e-15	1.15681521003003	0.387	0.242	7.02751855864957e-11	NK/T	NBPF14
6.00046833766013e-10	1.15595300147233	0.467	0.353	1.11074669398427e-05	NK/T	DR1
4.42510837757409e-32	1.144725936893	0.707	0.482	8.1913181177274e-28	NK/T	PDCD4
1.10993447734583e-09	1.14439903774354	0.186	0.096	2.05459971101486e-05	NK/T	CAPS
8.65602981095428e-09	1.1338914499882	0.263	0.165	0.000160231767830575	NK/T	ZNF506
5.45343834432303e-14	1.13058164826186	0.292	0.156	1.00948597191764e-09	NK/T	USP9Y
5.58634821134992e-80	1.1265701407148	0.941	0.882	1.03408891740298e-75	NK/T	TPT1
5.43603008343958e-10	1.12651827576603	0.339	0.229	1.0062635287455e-05	NK/T	UBAC2
3.38142181419372e-07	1.12464971632788	0.228	0.146	0.006259349920254	NK/T	PARP4
7.82011333764554e-24	1.11364995652978	0.66	0.441	1.44758117993157e-19	NK/T	POLR2J3
4.81158217976781e-11	1.11010810094327	0.282	0.168	8.90671977296819e-07	NK/T	STIM1
3.6322470864476e-06	1.10520886912467	0.168	0.101	0.0672365258172316	NK/T	SLF2
1.04007769859103e-10	1.09673753194431	0.373	0.251	1.92528782786185e-06	NK/T	PCM1
9.04339129193804e-11	1.09473346852076	0.269	0.157	1.67402216205065e-06	NK/T	TRIM69
6.51162577598917e-09	1.08778523472436	0.164	0.085	0.000120536704739336	NK/T	NPIPB6
9.43511310368767e-07	1.08219739248135	0.252	0.169	0.0174653378662362	NK/T	CLN3
1.67422654406227e-16	1.08019321792198	0.214	0.089	3.09916075571366e-12	NK/T	CARD16
4.54015013848814e-46	1.07655825474416	0.926	0.753	8.40427192135539e-42	NK/T	DDX5
6.09536327166948e-14	1.06970715171704	0.468	0.329	1.12831269521874e-09	NK/T	RSRP1
3.25605858878717e-07	1.06750609187255	0.162	0.09	0.00602729005370394	NK/T	ZBTB38
3.35748506771194e-08	1.06297553465389	0.226	0.135	0.000621504060884157	NK/T	ZDHHC6
1.48944059634009e-81	1.06123650732929	0.968	0.877	2.75710348788515e-77	NK/T	RPS27
8.26432458967625e-15	1.0611230312171	0.116	0.033	1.52980912479497e-10	NK/T	PRR33
8.92774562268604e-09	1.0596717010364	0.263	0.168	0.000165261499221541	NK/T	DNAJB14
3.78091400290364e-60	1.05852596847013	0.97	0.79	6.99884991077494e-56	NK/T	HNRNPH1
1.90992818571796e-25	1.05701990755643	0.41	0.203	3.53546806458251e-21	NK/T	IDS
1.45018974750467e-09	1.05690966777799	0.383	0.278	2.68444624160589e-05	NK/T	KMT2C
2.09004523770663e-09	1.05498212769735	0.368	0.27	3.86888273951874e-05	NK/T	APMAP
4.67021985899166e-09	1.03788409110074	0.547	0.443	8.64504398097947e-05	NK/T	DDX39B
7.08410455328952e-51	1.03556808676008	0.81	0.582	1.31133859385942e-46	NK/T	ARPC2
1.46612354666892e-09	1.0304111126893	0.359	0.254	2.71394129723884e-05	NK/T	PRPF4B
9.87099152211273e-08	1.02998612000008	0.166	0.091	0.00182721924065829	NK/T	CBFB
4.05911629953101e-09	1.0265499001904	0.368	0.258	7.51383018206185e-05	NK/T	CDC42SE1
1.51089494317318e-12	1.02512732948375	0.439	0.331	2.79681762930787e-08	NK/T	COMMD6
5.48658521256256e-07	1.02078338682874	0.175	0.101	0.0101562178869745	NK/T	CC2D1B
2.34934594610036e-12	1.01083288680864	0.173	0.076	4.34887428082638e-08	NK/T	SMURF2
4.51295332090765e-10	1.00977652920972	0.368	0.254	8.35392789233214e-06	NK/T	HMOX2
1.12692750845897e-06	1.00614221562062	0.373	0.283	0.0208605551090839	NK/T	KMT2D
3.56396572125633e-62	1.00057580980324	0.941	0.858	6.59725694661759e-58	NK/T	RPS12
2.11789488351627e-169	14.5028198377581	0.75	0.025	3.92043521887697e-165	neutrophil	DEFA1
1.88583272828973e-260	13.9214702197911	0.781	0.01	3.49086496333713e-256	neutrophil	LTF
3.02060251646589e-244	12.643557427715	0.812	0.014	5.59143731823e-240	neutrophil	DEFA3
3.26719789393953e-270	12.1182388845859	0.828	0.011	6.04791002147146e-266	neutrophil	DEFA1B
5.93501024189686e-216	12.0758800508281	0.641	0.008	1.09862974587753e-211	neutrophil	CAMP
8.37950734774364e-261	11.6033373019893	0.766	0.009	1.55113060514083e-256	neutrophil	LCN2
3.05853564557478e-286	11.5290671735151	0.625	0	5.66165533352347e-282	neutrophil	DEFA4
0	10.4085605614655	0.984	0.007	0	neutrophil	CEACAM8
8.20537212882276e-267	10.2045156550745	0.625	0.002	1.51889643476638e-262	neutrophil	MMP8
0	10.1992533299035	1	0.005	0	neutrophil	BPI
2.83392420249579e-206	9.25108164442518	0.594	0.006	5.24587709123996e-202	neutrophil	ELANE
0	8.96751278228517	0.969	0.005	0	neutrophil	CEACAM6
7.72221420507271e-218	8.75484742164123	0.578	0.004	1.42945907150101e-213	neutrophil	CHIT1
6.375431117842e-188	8.75265912884034	0.594	0.009	1.18015605422373e-183	neutrophil	AZU1
0	8.52934026741624	0.781	0.001	0	neutrophil	TCN1
2.68416229923106e-271	8.27649796099745	0.766	0.008	4.96865283210661e-267	neutrophil	PGLYRP1
9.70083582904875e-103	7.87552614452062	0.328	0.005	1.79572172031521e-98	neutrophil	PRTN3
8.27517992625521e-133	7.86057402870987	0.562	0.017	1.5318185561491e-128	neutrophil	HP
0	7.5997294019844	0.891	0.007	0	neutrophil	COL17A1
1.25089893323294e-276	7.53943437720459	0.812	0.009	2.3155390153075e-272	neutrophil	MS4A3
9.83169559196168e-238	7.42367548376356	0.719	0.009	1.81994517102803e-233	neutrophil	RETN
2.18239700171551e-242	7.04252314881728	0.547	0.001	4.03983508987558e-238	neutrophil	OLFM4
6.7962557382652e-137	6.89839816878705	0.609	0.019	1.25805489971027e-132	neutrophil	MPO
